,Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian_x,traveltime_x,studytime_x,failures_x,schoolsup_x,famsup_x,paid_x,activities_x,nursery,higher_x,internet,romantic_x,famrel_x,freetime_x,goout_x,Dalc_x,Walc_x,health_x,absences_x,G1_x,G2_x,G3_x,guardian_y,traveltime_y,studytime_y,failures_y,schoolsup_y,famsup_y,paid_y,activities_y,higher_y,romantic_y,famrel_y,freetime_y,goout_y,Dalc_y,Walc_y,health_y,absences_y,G1_y,G2_y,G3_y
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
194,194,0,1,16,1,0,1,3,3,4,4,2,0,1,1,0,1,0,1,0,0,0,0,1,4,3,2,3,4,5,8,8,9,10,0,1,1,0,1,0,1,0,0,1,4,3,2,3,4,5,0,11,10,10
194,194,0,1,16,1,0,1,3,3,4,4,2,0,1,1,0,1,0,1,0,0,0,0,1,4,3,2,3,4,5,8,8,9,10,0,1,1,0,1,0,1,0,0,1,4,3,2,3,4,5,0,11,10,10
194,194,0,1,16,1,0,1,3,3,4,4,2,0,1,1,0,1,0,1,0,0,0,0,1,4,3,2,3,4,5,8,8,9,10,0,1,1,0,1,0,1,0,0,1,4,3,2,3,4,5,0,11,10,10
194,194,0,1,16,1,0,1,3,3,4,4,2,0,1,1,0,1,0,1,0,0,0,0,1,4,3,2,3,4,5,8,8,9,10,0,1,1,0,1,0,1,0,0,1,4,3,2,3,4,5,0,11,10,10
194,194,0,1,16,1,0,1,3,3,4,4,2,0,1,1,0,1,0,1,0,0,0,0,1,4,3,2,3,4,5,8,8,9,10,0,1,1,0,1,0,1,0,0,1,4,3,2,3,4,5,0,11,10,10
194,194,0,1,16,1,0,1,3,3,4,4,2,0,1,1,0,1,0,1,0,0,0,0,1,4,3,2,3,4,5,8,8,9,10,0,1,1,0,1,0,1,0,0,1,4,3,2,3,4,5,0,11,10,10
194,194,0,1,16,1,0,1,3,3,4,4,2,0,1,1,0,1,0,1,0,0,0,0,1,4,3,2,3,4,5,8,8,9,10,0,1,1,0,1,0,1,0,0,1,4,3,2,3,4,5,0,11,10,10
194,194,0,1,16,1,0,1,3,3,4,4,2,0,1,1,0,1,0,1,0,0,0,0,1,4,3,2,3,4,5,8,8,9,10,0,1,1,0,1,0,1,0,0,1,4,3,2,3,4,5,0,11,10,10
194,194,0,1,16,1,0,1,3,3,4,4,2,0,1,1,0,1,0,1,0,0,0,0,1,4,3,2,3,4,5,8,8,9,10,0,1,1,0,1,0,1,0,0,1,4,3,2,3,4,5,0,11,10,10
194,194,0,1,16,1,0,1,3,3,4,4,2,0,1,1,0,1,0,1,0,0,0,0,1,4,3,2,3,4,5,8,8,9,10,0,1,1,0,1,0,1,0,0,1,4,3,2,3,4,5,0,11,10,10
194,194,0,1,16,1,0,1,3,3,4,4,2,0,1,1,0,1,0,1,0,0,0,0,1,4,3,2,3,4,5,8,8,9,10,0,1,1,0,1,0,1,0,0,1,4,3,2,3,4,5,0,11,10,10
194,194,0,1,16,1,0,1,3,3,4,4,2,0,1,1,0,1,0,1,0,0,0,0,1,4,3,2,3,4,5,8,8,9,10,0,1,1,0,1,0,1,0,0,1,4,3,2,3,4,5,0,11,10,10
195,195,0,1,16,0,0,1,2,3,5,5,3,1,2,1,0,1,1,1,1,0,0,0,1,5,3,3,1,1,3,0,13,14,14,1,2,1,0,1,1,1,1,0,1,5,3,3,1,1,3,0,13,12,12
196,196,0,0,17,0,1,1,2,4,4,4,0,1,1,2,0,1,1,1,0,0,0,0,0,4,3,2,1,1,5,0,14,15,15,1,1,2,0,1,1,1,0,0,0,4,3,2,1,1,5,8,14,15,16
197,197,0,1,17,0,0,1,4,4,4,3,3,0,1,1,0,1,1,1,1,0,0,0,1,5,2,3,1,2,5,4,17,15,16,0,1,1,0,1,1,1,1,0,1,5,2,3,1,2,5,4,13,13,14
198,198,0,1,16,1,1,1,3,3,3,5,3,1,3,1,0,1,0,0,0,0,0,0,1,3,3,4,3,5,3,8,9,9,10,1,3,1,0,1,0,1,0,0,1,3,3,4,3,5,3,16,10,11,12
198,198,0,1,16,1,1,1,3,3,3,5,3,1,3,1,0,1,0,0,0,0,0,0,1,3,3,4,3,5,3,8,9,9,10,1,3,1,0,1,0,1,0,0,1,3,3,4,3,5,3,16,10,11,12
198,198,0,1,16,1,1,1,3,3,3,5,3,1,3,1,0,1,0,0,0,0,0,0,1,3,3,4,3,5,3,8,9,9,10,1,3,1,0,1,0,1,0,0,1,3,3,4,3,5,3,16,10,11,12
198,198,0,1,16,1,1,1,3,3,3,5,3,1,3,1,0,1,0,0,0,0,0,0,1,3,3,4,3,5,3,8,9,9,10,1,3,1,0,1,0,1,0,0,1,3,3,4,3,5,3,16,10,11,12
198,198,0,1,16,1,1,1,3,3,3,5,3,1,3,1,0,1,0,0,0,0,0,0,1,3,3,4,3,5,3,8,9,9,10,1,3,1,0,1,0,1,0,0,1,3,3,4,3,5,3,16,10,11,12
198,198,0,1,16,1,1,1,3,3,3,5,3,1,3,1,0,1,0,0,0,0,0,0,1,3,3,4,3,5,3,8,9,9,10,1,3,1,0,1,0,1,0,0,1,3,3,4,3,5,3,16,10,11,12
198,198,0,1,16,1,1,1,3,3,3,5,3,1,3,1,0,1,0,0,0,0,0,0,1,3,3,4,3,5,3,8,9,9,10,1,3,1,0,1,0,1,0,0,1,3,3,4,3,5,3,16,10,11,12
198,198,0,1,16,1,1,1,3,3,3,5,3,1,3,1,0,1,0,0,0,0,0,0,1,3,3,4,3,5,3,8,9,9,10,1,3,1,0,1,0,1,0,0,1,3,3,4,3,5,3,16,10,11,12
198,198,0,1,16,1,1,1,3,3,3,5,3,1,3,1,0,1,0,0,0,0,0,0,1,3,3,4,3,5,3,8,9,9,10,1,3,1,0,1,0,1,0,0,1,3,3,4,3,5,3,16,10,11,12
198,198,0,1,16,1,1,1,3,3,3,5,3,1,3,1,0,1,0,0,0,0,0,0,1,3,3,4,3,5,3,8,9,9,10,1,3,1,0,1,0,1,0,0,1,3,3,4,3,5,3,16,10,11,12
198,198,0,1,16,1,1,1,3,3,3,5,3,1,3,1,0,1,0,0,0,0,0,0,1,3,3,4,3,5,3,8,9,9,10,1,3,1,0,1,0,1,0,0,1,3,3,4,3,5,3,16,10,11,12
198,198,0,1,16,1,1,1,3,3,3,5,3,1,3,1,0,1,0,0,0,0,0,0,1,3,3,4,3,5,3,8,9,9,10,1,3,1,0,1,0,1,0,0,1,3,3,4,3,5,3,16,10,11,12
199,199,0,0,17,0,0,1,4,4,4,3,3,0,2,1,1,1,0,1,1,0,0,0,1,4,2,4,2,3,2,24,18,18,18,0,2,1,1,1,0,1,1,0,1,4,2,4,2,3,2,30,14,15,16
199,199,0,0,17,0,0,1,4,4,4,3,3,0,2,1,1,1,0,1,1,0,0,0,1,4,2,4,2,3,2,24,18,18,18,0,2,1,1,1,0,1,1,0,1,4,2,4,2,3,2,30,14,15,16
199,199,0,0,17,0,0,1,4,4,4,3,3,0,2,1,1,1,0,1,1,0,0,0,1,4,2,4,2,3,2,24,18,18,18,0,2,1,1,1,0,1,1,0,1,4,2,4,2,3,2,30,14,15,16
199,199,0,0,17,0,0,1,4,4,4,3,3,0,2,1,1,1,0,1,1,0,0,0,1,4,2,4,2,3,2,24,18,18,18,0,2,1,1,1,0,1,1,0,1,4,2,4,2,3,2,30,14,15,16
200,200,0,0,16,0,1,1,4,4,3,3,2,0,1,2,0,1,0,0,1,0,0,0,1,4,5,2,1,2,3,0,9,9,10,0,1,2,0,1,0,1,1,0,1,4,5,2,1,2,3,0,11,10,11
201,201,0,0,16,0,0,1,4,3,1,5,3,0,1,2,0,1,0,1,0,0,0,0,1,4,3,5,1,5,2,2,16,16,16,0,1,2,0,1,0,1,0,0,1,4,3,5,1,5,2,2,14,14,15
202,202,0,0,16,0,0,1,2,3,5,5,2,0,1,2,0,0,0,0,0,0,0,1,1,4,4,3,1,3,4,6,8,10,10,0,1,2,0,0,0,1,0,0,1,4,4,3,1,3,4,4,11,12,12
203,203,0,0,17,0,0,1,1,1,5,5,0,0,1,2,0,1,0,0,1,1,0,1,1,4,4,4,1,3,1,4,9,9,10,0,1,2,0,1,0,1,1,0,1,4,4,4,1,3,1,0,14,15,15
204,204,0,0,17,1,0,1,2,2,5,5,2,0,1,1,0,1,0,1,1,0,0,0,1,5,3,2,1,2,3,18,7,6,6,0,1,1,0,1,0,1,1,0,1,5,3,2,1,2,3,21,13,13,13
205,205,0,0,16,1,0,1,2,2,4,4,2,0,2,4,0,1,0,0,0,1,0,0,1,5,3,5,1,1,5,6,10,10,11,0,2,4,0,1,0,1,0,0,1,5,3,5,1,1,5,6,13,13,13
206,206,0,0,17,0,0,1,3,4,0,4,3,0,1,3,1,1,0,0,1,0,0,0,0,4,4,3,3,4,5,28,10,9,9,0,1,3,1,1,0,0,1,0,0,4,4,3,3,4,5,14,8,9,8
206,206,0,0,17,0,0,1,3,4,0,4,3,0,1,3,1,1,0,0,1,0,0,0,0,4,4,3,3,4,5,28,10,9,9,0,1,3,1,1,0,0,1,0,0,4,4,3,3,4,5,14,8,9,8
206,206,0,0,17,0,0,1,3,4,0,4,3,0,1,3,1,1,0,0,1,0,0,0,0,4,4,3,3,4,5,28,10,9,9,0,1,3,1,1,0,0,1,0,0,4,4,3,3,4,5,14,8,9,8
206,206,0,0,17,0,0,1,3,4,0,4,3,0,1,3,1,1,0,0,1,0,0,0,0,4,4,3,3,4,5,28,10,9,9,0,1,3,1,1,0,0,1,0,0,4,4,3,3,4,5,14,8,9,8
206,206,0,0,17,0,0,1,3,4,0,4,3,0,1,3,1,1,0,0,1,0,0,0,0,4,4,3,3,4,5,28,10,9,9,0,1,3,1,1,0,0,1,0,0,4,4,3,3,4,5,14,8,9,8
206,206,0,0,17,0,0,1,3,4,0,4,3,0,1,3,1,1,0,0,1,0,0,0,0,4,4,3,3,4,5,28,10,9,9,0,1,3,1,1,0,0,1,0,0,4,4,3,3,4,5,14,8,9,8
206,206,0,0,17,0,0,1,3,4,0,4,3,0,1,3,1,1,0,0,1,0,0,0,0,4,4,3,3,4,5,28,10,9,9,0,1,3,1,1,0,0,1,0,0,4,4,3,3,4,5,14,8,9,8
206,206,0,0,17,0,0,1,3,4,0,4,3,0,1,3,1,1,0,0,1,0,0,0,0,4,4,3,3,4,5,28,10,9,9,0,1,3,1,1,0,0,1,0,0,4,4,3,3,4,5,14,8,9,8
206,206,0,0,17,0,0,1,3,4,0,4,3,0,1,3,1,1,0,0,1,0,0,0,0,4,4,3,3,4,5,28,10,9,9,0,1,3,1,1,0,0,1,0,0,4,4,3,3,4,5,14,8,9,8
206,206,0,0,17,0,0,1,3,4,0,4,3,0,1,3,1,1,0,0,1,0,0,0,0,4,4,3,3,4,5,28,10,9,9,0,1,3,1,1,0,0,1,0,0,4,4,3,3,4,5,14,8,9,8
206,206,0,0,17,0,0,1,3,4,0,4,3,0,1,3,1,1,0,0,1,0,0,0,0,4,4,3,3,4,5,28,10,9,9,0,1,3,1,1,0,0,1,0,0,4,4,3,3,4,5,14,8,9,8
206,206,0,0,17,0,0,1,3,4,0,4,3,0,1,3,1,1,0,0,1,0,0,0,0,4,4,3,3,4,5,28,10,9,9,0,1,3,1,1,0,0,1,0,0,4,4,3,3,4,5,14,8,9,8
207,207,0,0,16,0,0,0,3,1,4,5,0,0,1,2,3,1,0,0,1,0,0,0,1,2,3,3,2,2,4,5,7,7,7,0,1,2,0,1,0,1,1,0,1,2,3,3,2,2,4,2,11,11,12
207,207,0,0,16,0,0,0,3,1,4,5,0,0,1,2,3,1,0,0,1,0,0,0,1,2,3,3,2,2,4,5,7,7,7,0,1,2,0,1,0,1,1,0,1,2,3,3,2,2,4,2,11,11,12
207,207,0,0,16,0,0,0,3,1,4,5,0,0,1,2,3,1,0,0,1,0,0,0,1,2,3,3,2,2,4,5,7,7,7,0,1,2,0,1,0,1,1,0,1,2,3,3,2,2,4,2,11,11,12
207,207,0,0,16,0,0,0,3,1,4,5,0,0,1,2,3,1,0,0,1,0,0,0,1,2,3,3,2,2,4,5,7,7,7,0,1,2,0,1,0,1,1,0,1,2,3,3,2,2,4,2,11,11,12
208,208,0,0,16,0,0,1,4,3,3,5,1,0,1,2,0,1,1,0,0,0,0,0,0,1,3,2,1,1,1,10,11,12,13,0,1,2,0,1,1,1,0,0,0,1,3,2,1,1,1,4,14,15,15
209,209,0,0,16,0,0,1,1,1,0,5,3,0,2,1,0,1,0,0,1,0,0,1,1,4,3,2,1,4,5,6,9,9,10,0,2,1,0,1,0,1,1,0,1,4,3,2,1,4,5,2,12,13,13
210,210,0,0,17,1,0,1,4,3,3,5,2,0,2,3,0,1,0,0,0,0,0,0,0,4,4,2,1,1,4,6,7,7,7,0,2,3,0,1,0,1,0,0,0,4,4,2,1,1,4,0,11,12,12
211,211,0,0,19,0,0,1,3,3,5,5,2,2,1,4,0,1,0,0,0,0,0,0,1,4,3,3,1,2,3,10,8,8,8,2,1,4,0,1,0,1,0,0,1,4,3,3,1,2,3,4,12,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
212,212,0,1,17,0,1,1,4,4,4,5,3,0,1,2,0,1,0,0,1,0,0,0,0,5,3,5,4,5,3,13,12,12,13,0,1,2,0,1,0,1,1,0,0,5,3,5,4,5,3,15,13,12,12
213,213,0,0,16,0,0,0,2,2,5,5,2,0,1,2,0,0,0,0,1,0,0,0,1,3,3,4,1,1,4,0,12,13,14,0,1,2,0,0,0,1,1,0,1,3,3,4,1,1,4,0,13,13,13
214,214,0,1,18,0,0,1,2,2,4,5,3,0,1,2,1,1,0,0,0,0,0,0,1,4,4,4,2,4,5,15,6,7,8,0,1,2,0,1,0,1,0,0,1,4,4,4,2,4,5,10,12,11,11
